,adult.smoking.value_2014,adult.smoking.value_2015,adult.smoking.value_2016,adult.smoking.value_2017,children.in.poverty.value_2017,diabetes.value_2014,diabetes.value_2015,diabetes.value_2016,diabetes.value_2017,drug.overdose.deaths.value_2016,drug.overdose.deaths.value_2017,drug.poisoning.deaths.value_2014,drug.poisoning.deaths.value_2015,excessive.drinking.value_2016,excessive.drinking.value_2017,firearm.fatalities.value_2017,frequent.mental.distress.value_2017,frequent.physical.distress.value_2017,injury.deaths.value_2014,injury.deaths.value_2015,injury.deaths.value_2016,injury.deaths.value_2017,mammography.screening.value_2014,mammography.screening.value_2015,median.household.income.value_2016,median.household.income.value_2017,motor.vehicle.crash.deaths.value_2014,motor.vehicle.crash.deaths.value_2015,motor.vehicle.crash.deaths.value_2016,motor.vehicle.crash.deaths.value_2017,physical.inactivity.value_2014,physical.inactivity.value_2015,physical.inactivity.value_2016,physical.inactivity.value_2017,poor.mental.health.days.value_2014,poor.mental.health.days.value_2015,poor.mental.health.days.value_2016,poor.mental.health.days.value_2017,poor.or.fair.health.value_2014,poor.or.fair.health.value_2015,poor.or.fair.health.value_2016,poor.physical.health.days.value_2014,poor.physical.health.days.value_2015,poor.physical.health.days.value_2016,poor.physical.health.days.value_2017,premature.age.adjusted.mortality.value_2014,premature.age.adjusted.mortality.value_2015,premature.age.adjusted.mortality.value_2016,premature.age.adjusted.mortality.value_2017,premature.death.value_2014,premature.death.value_2015,premature.death.value_2016,premature.death.value_2017,preventable.hospital.stays.value_2014,preventable.hospital.stays.value_2015,preventable.hospital.stays.value_2016,preventable.hospital.stays.value_2017,some.college.value_2014,some.college.value_2015,some.college.value_2016,some.college.value_2017,unemployment.value_2017
1183,0.16,0.16,0.147,0.146,0.102,0.09,0.09,0.086,0.091,19.8,28.38,12.05,14.03,0.183,0.197,9.0,0.1,0.09,45.8,50.9,53.1,66.8,0.69,0.68,71233.0,73474.0,8.28,7.21,7.19,7.05,0.226,0.212,0.216,0.197,3.1,3.1,3.2,3.4,0.111,0.111,0.115,3.1,3.1,3.0,3.0,274.0,272.8,279.4,298.1,4991.0,5223.0,5428.0,5635.0,64.84,56.43,50.4,48.55,0.681,0.672,0.67,0.681,0.036
1184,0.153,0.153,0.163,0.132,0.107,0.082,0.084,0.085,0.091,16.11,21.72,11.24,9.93,0.196,0.191,7.0,0.11,0.09,52.6,55.7,57.7,68.8,0.73,0.75,62429.0,68148.0,10.17,8.08,8.27,8.75,0.21,0.196,0.197,0.182,3.2,3.2,3.3,3.6,0.105,0.105,0.105,2.9,2.9,3.0,3.0,285.9,284.4,284.7,300.1,5392.0,5096.0,5260.0,5578.0,64.11,49.94,44.98,45.88,0.679,0.681,0.678,0.683,0.031
1185,0.158,0.158,0.164,0.139,0.065,0.076,0.086,0.084,0.091,17.05,22.96,11.3,12.77,0.2,0.186,6.0,0.1,0.08,46.8,52.6,55.1,62.3,0.74,0.74,79653.0,87103.0,8.77,9.14,8.68,7.72,0.205,0.192,0.196,0.192,3.1,3.1,3.4,3.6,0.098,0.098,0.115,3.0,3.0,3.1,2.9,262.2,265.6,255.5,261.1,4865.0,4955.0,4757.0,4987.0,64.31,57.45,52.45,47.34,0.726,0.733,0.746,0.746,0.036
1186,0.185,0.185,0.171,0.164,0.136,0.09,0.102,0.083,0.105,21.64,29.18,11.57,11.99,0.215,0.213,7.0,0.11,0.1,48.5,52.7,54.9,69.4,0.66,0.64,58577.0,60931.0,10.27,8.27,8.69,8.04,0.226,0.227,0.227,0.213,3.7,3.7,3.6,3.9,0.139,0.139,0.128,3.8,3.8,3.3,3.4,306.0,301.3,303.2,324.1,5652.0,5596.0,5646.0,5960.0,64.5,57.97,56.3,46.79,0.676,0.697,0.706,0.715,0.031
1187,0.197,0.197,0.178,0.17,0.175,0.086,0.091,0.096,0.102,14.71,15.5,10.87,12.14,0.18,0.179,12.0,0.11,0.1,66.9,73.9,73.7,74.2,0.68,0.7,57142.0,53804.0,16.46,14.76,14.46,11.88,0.266,0.238,0.228,0.224,3.8,3.8,3.5,3.8,0.12,0.12,0.122,3.5,3.5,3.1,3.4,313.0,317.6,336.5,318.9,6288.0,6613.0,7315.0,6934.0,45.35,55.68,45.75,40.6,0.582,0.588,0.607,0.583,0.029
1188,0.156,0.156,0.151,0.135,0.155,0.089,0.09,0.098,0.093,14.11,14.93,7.92,9.2,0.173,0.176,5.0,0.11,0.1,39.2,40.9,42.5,47.2,0.6,0.61,71968.0,72337.0,7.58,7.14,6.77,6.51,0.251,0.243,0.241,0.229,3.3,3.3,3.4,3.4,0.147,0.147,0.162,3.3,3.3,3.2,3.2,295.1,288.9,285.7,280.4,5636.0,5558.0,5548.0,5470.0,66.65,60.79,55.48,50.3,0.657,0.66,0.665,0.669,0.056
1189,0.201,0.201,0.185,0.172,0.219,0.099,0.101,0.117,0.113,24.68,23.63,13.66,15.92,0.177,0.173,9.0,0.11,0.1,57.8,63.8,66.5,71.4,0.61,0.61,54208.0,53296.0,13.24,12.48,12.35,11.49,0.249,0.255,0.26,0.262,4.0,4.0,3.7,3.9,0.184,0.184,0.171,4.2,4.2,3.7,3.3,376.9,374.5,368.0,365.3,7755.0,7918.0,7846.0,7509.0,72.87,68.78,61.7,56.91,0.554,0.558,0.567,0.567,0.094
1190,0.14,0.14,0.119,0.117,0.086,0.075,0.072,0.09,0.08,9.54,9.94,5.33,6.29,0.176,0.169,2.0,0.09,0.08,30.6,31.0,31.7,35.7,0.59,0.59,84309.0,88512.0,5.25,4.48,4.32,4.24,0.235,0.225,0.233,0.213,2.9,2.9,3.2,3.1,0.122,0.122,0.126,2.8,2.8,2.8,2.7,215.6,211.6,209.8,203.9,3916.0,3914.0,3986.0,3892.0,56.03,51.05,46.13,41.35,0.762,0.763,0.758,0.763,0.046
1191,0.148,0.148,0.142,0.128,0.1,0.096,0.097,0.091,0.095,17.53,18.66,9.13,11.12,0.194,0.201,5.0,0.1,0.09,41.4,45.5,47.2,53.6,0.62,0.62,80479.0,74844.0,9.26,9.55,9.29,8.55,0.239,0.242,0.235,0.225,3.5,3.5,3.4,3.4,0.124,0.124,0.114,3.3,3.3,2.9,3.0,302.2,296.5,292.4,297.3,5895.0,5770.0,5651.0,5804.0,69.82,65.13,63.3,56.6,0.682,0.685,0.697,0.707,0.052
1192,0.192,0.192,0.15,0.166,0.196,0.093,0.097,0.1,0.104,26.15,27.89,18.22,20.75,0.177,0.177,11.0,0.11,0.1,61.5,61.7,64.0,68.8,0.57,0.58,61685.0,63589.0,8.58,8.12,7.87,7.52,0.278,0.269,0.273,0.258,4.1,4.1,3.7,3.7,0.169,0.169,0.157,4.1,4.1,3.5,3.5,368.3,367.4,369.5,363.7,7491.0,7654.0,7727.0,7487.0,81.41,75.44,68.57,61.86,0.611,0.63,0.631,0.643,0.063
1193,0.207,0.207,0.171,0.143,0.181,0.112,0.112,0.105,0.11,26.43,25.88,11.62,14.53,0.181,0.183,6.0,0.11,0.09,59.8,59.6,65.0,76.4,0.64,0.66,55409.0,55632.0,12.5,10.86,9.28,9.21,0.243,0.234,0.232,0.218,3.2,3.2,3.4,3.4,0.135,0.135,0.132,3.7,3.7,3.2,2.9,362.6,367.5,383.6,384.0,7338.0,7345.0,7803.0,8285.0,69.6,64.26,45.56,37.51,0.578,0.57,0.562,0.596,0.109
1194,0.241,0.241,0.193,0.196,0.255,0.117,0.118,0.115,0.116,16.93,17.21,7.97,8.61,0.159,0.164,9.0,0.12,0.12,57.1,54.2,55.8,64.0,0.6,0.6,45438.0,50259.0,18.82,15.84,14.78,14.92,0.3,0.291,0.277,0.283,4.0,4.0,3.9,4.1,0.246,0.246,0.211,4.3,4.3,4.1,3.8,412.3,398.9,409.2,425.9,8144.0,7805.0,7982.0,7881.0,77.28,75.93,68.55,63.78,0.39,0.389,0.389,0.4,0.087
1195,0.148,0.148,0.166,0.151,0.241,0.097,0.098,0.117,0.107,12.73,13.39,9.3,8.51,0.164,0.155,14.0,0.11,0.12,47.7,47.8,50.0,54.0,0.59,0.6,54603.0,52206.0,7.08,6.39,5.96,5.8,0.277,0.271,0.269,0.256,3.4,3.4,3.6,3.5,0.174,0.174,0.201,3.2,3.2,3.7,3.8,372.7,355.1,348.9,339.8,7668.0,7211.0,7163.0,7064.0,63.95,57.46,53.43,47.43,0.583,0.584,0.588,0.59,0.067
1196,0.192,0.192,0.15,0.157,0.098,0.095,0.107,0.092,0.113,25.72,25.55,16.53,19.71,0.203,0.188,5.0,0.1,0.09,54.6,53.5,55.9,62.1,0.6,0.6,78983.0,76780.0,10.8,10.58,9.58,9.03,0.248,0.256,0.253,0.251,3.6,3.6,3.6,3.6,0.137,0.137,0.134,3.5,3.5,3.4,3.2,340.7,339.8,344.9,336.1,6288.0,6600.0,6871.0,6824.0,86.16,80.17,73.15,60.82,0.678,0.682,0.681,0.683,0.059
1197,0.163,0.163,0.154,0.157,0.27,0.077,0.076,0.1,0.074,9.44,10.03,6.32,6.63,0.186,0.174,3.0,0.11,0.12,29.7,30.5,31.2,34.3,0.51,0.51,57720.0,60053.0,4.93,4.68,4.27,3.86,0.266,0.256,0.25,0.25,3.4,3.4,3.5,3.6,0.23,0.23,0.226,4.2,4.2,3.9,3.8,309.5,298.6,291.1,270.9,5624.0,5293.0,5197.0,4977.0,84.17,73.75,68.91,68.32,0.673,0.679,0.682,0.687,0.053
1198,0.128,0.128,0.118,0.109,0.046,0.066,0.066,0.082,0.07,7.38,10.06,5.46,5.68,0.194,0.185,4.0,0.09,0.07,33.9,35.6,34.6,40.4,0.64,0.64,103876.0,102797.0,5.79,5.68,4.92,4.95,0.189,0.181,0.179,0.167,2.5,2.5,3.0,3.0,0.079,0.079,0.096,2.6,2.6,2.7,2.3,217.2,205.3,203.6,214.3,3900.0,3767.0,3874.0,4163.0,53.01,45.14,43.59,44.28,0.76,0.746,0.755,0.764,0.041
1199,0.133,0.133,0.163,0.139,0.152,0.089,0.096,0.092,0.096,11.35,13.56,5.58,6.88,0.182,0.171,8.0,0.11,0.09,40.4,41.2,44.4,49.7,0.67,0.65,73750.0,72172.0,6.95,7.43,7.49,7.56,0.241,0.228,0.224,0.215,2.8,2.8,3.5,3.6,0.139,0.139,0.147,2.8,2.8,3.2,2.9,307.2,297.5,298.0,299.4,6156.0,6039.0,6126.0,5967.0,67.05,60.16,57.26,49.87,0.636,0.631,0.632,0.635,0.048
1200,0.123,0.123,0.117,0.114,0.108,0.092,0.088,0.094,0.098,11.69,11.53,6.08,7.32,0.168,0.149,3.0,0.09,0.09,32.3,35.5,36.3,38.4,0.59,0.61,77330.0,78249.0,6.4,6.34,6.1,5.35,0.266,0.247,0.244,0.239,3.0,3.0,3.1,3.2,0.137,0.137,0.137,3.0,3.0,2.9,3.1,258.2,257.1,252.9,238.8,4623.0,4720.0,4643.0,4537.0,63.42,57.38,56.78,52.23,0.707,0.713,0.72,0.72,0.05
1201,0.158,0.158,0.138,0.129,0.1,0.085,0.087,0.089,0.089,14.93,16.1,6.85,9.64,0.19,0.201,3.0,0.1,0.09,35.5,38.3,39.3,45.3,0.63,0.63,87220.0,86722.0,7.51,6.32,5.95,5.92,0.22,0.204,0.199,0.185,3.4,3.4,3.3,3.4,0.111,0.111,0.112,3.0,3.0,2.9,3.3,281.1,272.6,265.5,258.5,5223.0,5042.0,5011.0,5093.0,66.28,59.43,52.51,46.65,0.715,0.717,0.723,0.724,0.05
1202,0.125,0.125,0.13,0.11,0.058,0.074,0.079,0.084,0.079,10.22,9.68,5.47,6.8,0.189,0.193,2.0,0.09,0.08,28.1,30.3,31.2,36.4,0.64,0.63,100511.0,101754.0,5.12,4.82,4.63,4.37,0.205,0.197,0.199,0.185,2.8,2.8,2.8,3.0,0.089,0.089,0.1,2.5,2.5,2.5,2.6,213.0,212.0,211.1,209.3,3861.0,3977.0,3992.0,3954.0,54.26,52.08,48.32,43.53,0.771,0.768,0.774,0.783,0.042
1203,0.173,0.173,0.169,0.149,0.189,0.111,0.112,0.105,0.112,22.85,24.28,7.39,10.54,0.161,0.162,4.0,0.11,0.1,40.9,46.3,49.6,57.5,0.64,0.64,62937.0,63478.0,9.97,9.89,9.51,8.97,0.258,0.269,0.267,0.26,3.5,3.5,3.8,3.7,0.138,0.138,0.141,3.4,3.4,3.6,3.3,325.3,324.5,320.9,326.6,6053.0,6162.0,6247.0,6305.0,71.02,66.44,58.45,51.84,0.624,0.632,0.635,0.64,0.06
1204,0.167,0.167,0.162,0.145,0.263,0.091,0.088,0.106,0.083,10.87,11.8,6.83,6.91,0.191,0.164,5.0,0.12,0.12,33.8,36.2,38.7,41.9,0.58,0.58,58030.0,55723.0,5.74,5.91,5.92,6.35,0.273,0.248,0.245,0.232,3.5,3.5,3.6,3.7,0.21,0.21,0.201,3.6,3.6,3.7,4.0,299.9,295.4,294.3,284.8,5680.0,5616.0,5583.0,5576.0,65.58,62.23,56.56,55.59,0.524,0.512,0.529,0.525,0.069
1205,0.246,0.246,0.192,0.182,0.185,0.114,0.116,0.108,0.117,14.82,19.58,15.86,16.9,0.167,0.177,11.0,0.11,0.1,64.6,61.5,59.6,66.6,0.63,0.62,56645.0,63988.0,19.12,15.38,14.32,12.45,0.297,0.275,0.278,0.271,3.9,3.9,3.7,3.8,0.167,0.167,0.163,4.4,4.4,3.8,3.5,408.2,401.0,405.5,417.0,8042.0,7770.0,8062.0,8107.0,99.22,72.48,75.23,71.63,0.555,0.538,0.558,0.561,0.071
1206,0.093,0.093,0.113,0.105,0.07,0.074,0.078,0.089,0.084,9.59,10.73,4.19,5.03,0.166,0.171,3.0,0.09,0.08,28.1,28.6,31.8,36.1,0.65,0.64,100194.0,99059.0,4.69,4.67,4.73,5.62,0.222,0.211,0.204,0.175,2.5,2.5,3.0,2.9,0.092,0.092,0.103,2.5,2.5,2.7,2.5,209.9,209.1,210.5,208.0,3680.0,3811.0,3934.0,3871.0,54.56,50.2,42.32,39.67,0.753,0.76,0.768,0.778,0.044
1207,0.184,0.184,0.15,0.133,0.07,0.075,0.085,0.081,0.086,11.41,13.81,7.24,8.8,0.196,0.173,7.0,0.1,0.08,36.3,43.5,43.9,51.7,0.55,0.54,82048.0,84431.0,9.52,8.32,8.07,7.48,0.235,0.242,0.249,0.219,3.1,3.1,3.2,3.2,0.121,0.121,0.099,3.4,3.4,2.8,2.9,305.1,297.3,291.9,285.9,5918.0,5693.0,5417.0,5376.0,79.06,67.16,58.41,52.65,0.682,0.703,0.716,0.717,0.052
1208,0.149,0.149,0.152,0.132,0.157,0.082,0.087,0.1,0.078,7.9,9.54,4.76,5.23,0.169,0.18,5.0,0.11,0.1,35.0,34.3,34.3,37.7,0.58,0.59,68172.0,70581.0,7.51,6.84,6.15,5.67,0.26,0.258,0.251,0.227,3.2,3.2,3.2,3.2,0.171,0.171,0.154,3.2,3.2,3.1,3.4,289.0,273.6,263.8,262.5,5609.0,5285.0,5014.0,4894.0,55.36,49.24,45.16,40.29,0.592,0.604,0.609,0.609,0.059
1209,0.186,0.186,0.151,0.156,0.107,0.086,0.091,0.09,0.092,13.36,16.5,6.03,7.89,0.176,0.194,6.0,0.1,0.1,40.4,43.3,48.3,56.6,0.59,0.6,71294.0,71672.0,10.63,10.78,8.56,9.81,0.261,0.244,0.241,0.22,3.6,3.6,3.4,3.5,0.134,0.134,0.124,3.6,3.6,3.2,3.4,280.5,299.3,296.0,289.9,5143.0,5576.0,5770.0,5642.0,80.98,67.11,57.24,52.36,0.637,0.636,0.656,0.647,0.052
1210,0.187,0.187,0.191,0.175,0.272,0.075,0.079,0.108,0.082,23.93,24.07,21.6,23.44,0.151,0.138,16.0,0.12,0.13,94.6,93.9,92.0,96.9,0.56,0.56,44905.0,45524.0,19.78,17.74,16.64,16.24,0.203,0.198,0.202,0.187,3.6,3.6,4.0,3.8,0.172,0.172,0.201,3.8,3.8,4.4,4.1,363.9,360.0,362.6,374.3,8074.0,7968.0,8006.0,8207.0,53.24,50.11,45.53,43.14,0.583,0.586,0.592,0.593,0.066
1211,0.175,0.175,0.169,0.162,0.25,0.059,0.063,0.098,0.074,26.84,27.24,27.65,29.23,0.157,0.137,16.0,0.12,0.12,91.9,90.1,86.7,91.2,0.59,0.59,47192.0,47870.0,13.6,12.21,11.62,11.54,0.17,0.165,0.169,0.153,3.5,3.5,3.7,3.8,0.143,0.143,0.166,3.6,3.6,3.8,3.8,344.9,331.3,332.7,347.1,7466.0,7128.0,7133.0,7288.0,32.47,32.22,30.04,28.56,0.646,0.652,0.662,0.663,0.059
1212,0.219,0.219,0.183,0.155,0.288,0.102,0.108,0.108,0.092,18.74,17.72,20.91,21.2,0.15,0.128,25.0,0.12,0.13,102.1,105.6,102.4,100.9,0.59,0.56,38403.0,39265.0,22.25,20.54,19.29,19.57,0.267,0.263,0.258,0.261,3.6,3.6,3.8,3.7,0.238,0.238,0.22,4.5,4.5,4.4,4.0,437.1,392.4,418.4,440.6,9779.0,8256.0,8577.0,8571.0,56.79,61.9,64.46,61.95,0.524,0.53,0.542,0.534,0.064
1213,0.186,0.186,0.259,0.227,0.379,0.117,0.13,0.139,0.134,15.85,15.85,14.19,11.53,0.144,0.128,15.0,0.15,0.17,109.7,110.6,109.0,104.4,0.42,0.42,35081.0,35580.0,30.49,26.72,27.2,25.61,0.264,0.253,0.263,0.244,4.0,4.0,4.4,4.4,0.219,0.219,0.236,4.1,4.1,4.9,5.0,451.3,454.8,467.4,499.8,10293.0,10071.0,10090.0,10410.0,58.38,57.97,46.57,56.37,0.351,0.418,0.443,0.437,0.079
1214,0.211,0.211,0.161,0.151,0.298,0.09,0.094,0.132,0.092,28.21,28.8,20.56,23.95,0.133,0.133,23.0,0.12,0.13,104.1,105.7,99.4,113.8,0.53,0.54,37156.0,37269.0,16.45,18.75,17.87,18.37,0.243,0.221,0.246,0.206,4.1,4.1,3.6,3.7,0.177,0.177,0.189,4.4,4.4,4.3,4.1,388.2,349.8,383.6,448.8,10290.0,8520.0,9725.0,11523.0,53.42,62.55,39.21,36.0,0.577,0.537,0.544,0.593,0.061
1215,0.226,0.226,0.199,0.176,0.293,0.088,0.089,0.087,0.079,9.9,13.16,11.29,11.09,0.16,0.158,14.0,0.12,0.13,65.4,67.9,67.7,79.1,0.59,0.6,42620.0,41879.0,18.92,17.98,15.72,14.72,0.272,0.259,0.284,0.258,3.8,3.8,3.6,3.8,0.194,0.194,0.192,4.2,4.2,4.4,4.3,377.5,390.7,385.6,406.9,7052.0,7481.0,7420.0,7351.0,76.61,72.5,50.54,50.69,0.61,0.63,0.623,0.635,0.049
1216,0.158,0.158,0.174,0.157,0.388,0.072,0.076,0.117,0.074,16.21,16.53,15.57,16.86,0.165,0.139,12.0,0.13,0.16,69.4,68.1,65.8,69.6,0.58,0.59,38974.0,39421.0,12.31,10.52,9.69,10.71,0.19,0.193,0.202,0.192,3.4,3.4,4.1,4.1,0.219,0.219,0.23,3.7,3.7,4.6,4.8,334.8,334.9,337.2,321.7,7111.0,6819.0,6772.0,6774.0,59.85,55.97,49.22,45.39,0.599,0.608,0.613,0.615,0.074
1217,0.209,0.209,0.179,0.153,0.171,0.108,0.105,0.101,0.097,19.24,23.61,27.11,25.82,0.162,0.157,22.0,0.1,0.11,110.5,107.6,101.3,103.6,0.54,0.54,57007.0,60407.0,24.37,23.94,22.61,23.61,0.277,0.255,0.244,0.224,4.5,4.5,3.4,3.4,0.208,0.208,0.182,4.7,4.7,4.0,3.8,449.9,448.0,450.4,472.5,10124.0,9503.0,9493.0,9605.0,71.38,58.64,63.85,53.46,0.492,0.512,0.489,0.519,0.049
1218,0.18,0.18,0.146,0.141,0.301,0.078,0.084,0.124,0.097,26.19,33.32,24.16,23.14,0.144,0.124,24.0,0.12,0.13,112.3,113.5,105.8,113.2,0.6,0.55,38221.0,39792.0,18.84,18.32,18.34,12.18,0.222,0.211,0.222,0.188,4.4,4.4,3.5,3.7,0.189,0.189,0.172,4.6,4.6,4.0,4.2,403.8,393.4,383.0,396.3,8938.0,8398.0,8468.0,9239.0,43.3,48.15,41.33,43.01,0.589,0.588,0.606,0.6,0.066
1219,0.328,0.21522557122,0.184287377451,0.178976716418,0.223788059701,0.078,0.109341247672,0.106286151961,0.110588656716,17.1416605392,18.0768537313,33.41,14.1665968343,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,115.0,74.629981378,73.10625,76.4804776119,0.614020368574,0.613446828358,,,45.55,18.4459531616,16.2010729614,15.3734369396,0.253,0.265077281192,0.262983455882,0.251965970149,3.2,3.71510755378,3.79540441176,3.88,0.128,0.176679006332,0.167535539216,2.8,3.97014423077,3.85306372549,3.95426865672,362.7,390.246741155,384.387438725,391.008661888,6826.0,,,,75.3285714286,69.110564629,60.6736134969,56.7150089659,0.446,0.562438547486,0.582615196078,0.586505074627,0.0567134328358
1220,0.212,0.212,0.18,0.157,0.183,0.084,0.083,0.094,0.08,15.17,17.21,14.01,15.98,0.169,0.158,19.0,0.11,0.12,91.2,83.1,83.6,90.6,0.51,0.52,58994.0,54686.0,30.82,31.28,26.06,26.8,0.331,0.339,0.33,0.29,2.9,2.9,3.4,3.6,0.217,0.217,0.189,4.0,4.0,3.9,4.2,418.5,452.3,424.8,441.3,8458.0,8990.0,8380.0,8913.0,73.95,86.85,69.94,74.09,0.431,0.422,0.423,0.412,0.062
1221,0.221,0.221,0.183,0.165,0.323,0.081,0.088,0.121,0.079,36.59,30.39,19.55,21.64,0.148,0.129,25.0,0.12,0.12,90.7,87.1,95.2,110.0,0.59,0.6,39995.0,40297.0,18.85,18.15,18.91,15.6,0.219,0.241,0.248,0.216,3.0,3.0,3.7,3.9,0.116,0.116,0.165,2.6,2.6,3.9,3.9,298.1,335.4,350.9,370.4,6725.0,8113.0,8089.0,8280.0,47.63,42.43,41.57,52.54,0.572,0.578,0.576,0.548,0.058
1222,0.095,0.095,0.184287377451,0.178976716418,0.223788059701,0.067,0.071,0.106286151961,0.110588656716,17.1416605392,18.0768537313,9.43,12.62,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,63.1,58.9,73.10625,76.4804776119,0.75,0.81,,,19.8323091881,18.4459531616,16.2010729614,15.3734369396,0.154,0.149,0.262983455882,0.251965970149,2.8,2.8,3.79540441176,3.88,0.086,0.086,0.167535539216,2.9,2.9,3.85306372549,3.95426865672,186.3,194.0,384.387438725,391.008661888,4863.0,4203.0,,,33.02,27.49,60.6736134969,56.7150089659,0.86,0.865,0.582615196078,0.586505074627,0.0567134328358
1223,0.188,0.188,0.186,0.174,0.412,0.092,0.096,0.146,0.106,14.79,13.54,10.79,12.46,0.122,0.113,17.0,0.14,0.16,92.7,82.6,83.1,87.0,0.47,0.45,27268.0,27151.0,27.82,20.39,19.33,17.2,0.237,0.232,0.253,0.249,4.0,4.0,4.1,4.2,0.205,0.205,0.264,3.4,3.4,5.0,5.0,430.9,424.5,452.2,463.1,8973.0,8549.0,8855.0,8216.0,79.17,80.16,80.14,67.42,0.367,0.364,0.371,0.374,0.176
1224,0.144,0.144,0.206,0.212,0.392,0.13,0.134,0.143,0.136,12.7,12.49,13.13,12.01,0.136,0.124,7.0,0.18,0.2,130.6,134.5,134.8,145.9,0.38,0.41,29497.0,29040.0,40.39,36.42,37.42,39.0,0.252,0.23,0.231,0.243,3.5,3.5,5.0,5.1,0.174,0.174,0.254,3.5,3.5,5.3,5.6,492.3,502.0,510.6,546.0,11971.0,12548.0,12943.0,14072.0,127.91,104.24,92.41,87.2,0.436,0.454,0.453,0.463,0.097
1225,0.214911927529,0.171,0.184287377451,0.178976716418,0.223788059701,0.106743341404,0.101,0.106286151961,0.110588656716,17.1416605392,18.0768537313,12.9719322034,41.08,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,73.9515254237,145.1,73.10625,76.4804776119,0.614020368574,0.53,,,19.8323091881,18.4459531616,16.2010729614,15.3734369396,0.272426634383,0.227,0.262983455882,0.251965970149,3.72670807453,4.1,3.79540441176,3.88,0.176672213817,0.182,0.167535539216,3.97711864407,4.7,3.85306372549,3.95426865672,393.981646489,520.1,384.387438725,391.008661888,,14774.0,,,75.3285714286,35.59,60.6736134969,56.7150089659,0.557682324455,0.316,0.582615196078,0.586505074627,0.0567134328358
1226,0.24,0.24,0.201,0.172,0.336,0.098,0.096,0.103,0.095,20.84,20.51,19.15,21.56,0.16,0.155,16.0,0.12,0.13,82.3,86.1,89.0,87.2,0.58,0.56,41736.0,38381.0,10.49,13.25,12.71,15.67,0.225,0.227,0.232,0.206,3.1,3.1,3.9,3.7,0.185,0.185,0.189,3.9,3.9,4.4,4.3,401.4,397.3,399.2,421.8,8118.0,8256.0,7976.0,8243.0,50.56,38.28,33.65,30.55,0.579,0.546,0.538,0.543,0.062
1227,0.275,0.275,0.184287377451,0.178976716418,0.223788059701,0.09,0.094,0.106286151961,0.110588656716,17.1416605392,18.0768537313,22.08,27.08,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,142.3,156.5,73.10625,76.4804776119,0.52,0.53,,,28.39,35.05,16.2010729614,15.3734369396,0.297,0.277,0.262983455882,0.251965970149,4.2,4.2,3.79540441176,3.88,0.253,0.253,0.167535539216,5.7,5.7,3.85306372549,3.95426865672,556.7,527.3,384.387438725,391.008661888,14171.0,13398.0,,,54.89,78.7,60.6736134969,56.7150089659,0.418,0.388,0.582615196078,0.586505074627,0.0567134328358
1228,0.217,0.217,0.183,0.179,0.306,0.085,0.09,0.141,0.088,84.88,82.14,51.88,60.0,0.134,0.122,28.0,0.13,0.15,161.3,174.6,172.0,186.4,0.55,0.57,34902.0,37319.0,40.86,35.86,35.89,30.32,0.231,0.216,0.218,0.199,3.7,3.7,4.1,4.1,0.24,0.24,0.231,4.5,4.5,4.7,4.6,489.6,521.2,533.3,586.9,12971.0,14026.0,14447.0,15500.0,50.08,46.59,42.35,43.26,0.519,0.528,0.5,0.533,0.08
1229,0.226,0.226,0.201,0.178976716418,0.223788059701,0.07,0.083,0.093,0.110588656716,18.36,18.0768537313,14.12,13.82,0.158,0.168248358209,13.0742331288,0.118764179104,0.118531343284,65.2,69.7,65.1,76.4804776119,0.48,0.53,36108.0,,18.57,18.91,18.08,15.3734369396,0.283,0.265,0.251,0.251965970149,2.8,2.8,4.0,3.88,0.174,0.174,0.199,3.4,3.4,4.3,3.95426865672,416.0,413.9,395.8,391.008661888,8001.0,7456.0,6873.0,,95.49,77.95,87.86,56.7150089659,0.56,0.594,0.593,0.586505074627,0.0567134328358
1230,0.155,0.155,0.151,0.153,0.157,0.074,0.079,0.101,0.08,20.5,20.07,14.21,16.96,0.162,0.155,14.0,0.11,0.11,75.3,79.3,77.7,82.2,0.57,0.62,56142.0,62833.0,14.81,14.04,12.05,10.81,0.198,0.187,0.185,0.167,3.4,3.4,3.7,3.5,0.132,0.132,0.163,3.6,3.6,3.9,3.3,295.9,297.9,303.7,315.4,6270.0,6647.0,6787.0,7255.0,44.4,35.28,37.13,32.93,0.655,0.654,0.662,0.657,0.067
1231,0.227,0.227,0.21,0.204,0.235,0.095,0.095,0.109,0.1,18.21,15.72,12.99,16.44,0.127,0.139,17.0,0.13,0.14,111.1,106.5,105.0,118.4,0.56,0.55,47520.0,49173.0,32.07,27.4,24.9,25.76,0.238,0.232,0.243,0.23,3.6,3.6,4.1,4.1,0.167,0.167,0.188,4.0,4.0,4.4,4.5,401.2,394.3,383.7,400.2,9296.0,9220.0,9136.0,9458.0,67.9,55.88,57.09,54.75,0.519,0.518,0.526,0.524,0.07
